symbol,date,open,high,low,close,volume
DHA,2017-08-11 07:00:00,,,17.04,,47010.0
DHA,2017-09-11 07:00:00,,17.41,17.27,,38060.0
DHA,2017-12-21 07:00:00,16.45,,16.18,16.21,29060.0
DHA,2017-12-26 07:00:00,,16.3,,,60740.0
DHA,2018-10-16 07:00:00,15.52,,,15.39,5650.0
DHA,2018-12-18 07:00:00,,,,15.88,
DHA,2018-12-20 07:00:00,,16.14,15.68,15.68,5300.0
DHA,2018-12-28 07:00:00,15.73,,15.36,15.73,850.0
DHA,2019-06-03 07:00:00,,18.8,,18.75,770.0
DHA,2019-10-10 07:00:00,,,16.57,16.57,50.0
DHA,2020-08-20 07:00:00,22.76,,22.43,22.64,
DHA,2021-05-11 07:00:00,,31.87,31.49,31.87,
DHA,2021-11-23 07:00:00,34.64,,34.64,35.46,
DHA,2022-03-01 07:00:00,40.61,40.82,40.54,40.54,
DHA,2022-06-14 07:00:00,29.79,,,30.31,
DHA,2022-06-23 07:00:00,,,,27.41,41200.0
DHA,2022-07-19 07:00:00,28.9,,,28.31,
DHA,2022-10-04 07:00:00,25.93,25.93,23.85,24.96,
DHA,2022-10-31 07:00:00,,,,,
DHA,2023-03-14 07:00:00,,29.84,28.71,29.11,38200.0
DHA,2023-08-07 07:00:00,,,41.41,43.88,
DHA,2023-09-15 07:00:00,48.98,,,48.27,85100.0
DHA,2023-10-24 07:00:00,42.75,,,42.17,35800.0
DHA,2024-01-18 07:00:00,45.04,45.84,44.86,45.84,
DHA,2024-07-12 07:00:00,,,,,
DHA,2024-08-21 07:00:00,38.92,38.92,38.74,,
DHA,2024-11-18 07:00:00,37.89,37.89,37.52,,
DHA,2025-06-11 07:00:00,41.81,43.26,41.61,,168800.0
DHA,2025-09-05 07:00:00,,,,48.42,55900.0
DHA,2025-12-08 07:00:00,,,57.1,57.1,75400.0
DHA,2026-02-04 07:00:00,57.5,,56.3,57.9,156700.0
DHA,2026-03-31 07:00:00,48.75,48.75,47.5,47.8,
DHA,2026-04-06 07:00:00,45.8,45.8,,,42500.0
DHB,2024-05-16 07:00:00,8.7,8.9,8.7,,
DHB,2024-05-29 07:00:00,,9.3,8.9,9.2,10104.0
DHB,2024-06-04 07:00:00,9.9,9.9,9.6,9.8,
DHB,2024-07-02 07:00:00,,10.4,,10.4,25201.0
DHB,2024-09-25 07:00:00,8.6,,8.6,8.6,
DHB,2024-11-22 07:00:00,8.0,8.1,,8.0,
DHB,2025-01-07 07:00:00,8.8,,,8.9,
DHB,2025-04-03 07:00:00,8.6,9.0,8.4,,115600.0
DHB,2025-07-30 07:00:00,9.3,9.3,,9.3,12100.0
DHB,2025-10-27 07:00:00,,8.9,8.8,8.8,5400.0
