time,open,high,low,close,volume,symbol,target_date
2026-05-25 07:00:00,29.25,29.25,29.25,29.25,400,BHN,2026-05-25
2026-05-25 07:00:00,8.0,8.0,8.0,8.0,100,BHP,2026-05-25
2026-05-25 07:00:00,8.8,8.8,8.5,8.7,1600,BLI,2026-05-25
2026-05-25 07:00:00,14.0,14.5,14.0,14.5,117300,BMS,2026-05-25
2026-05-25 07:00:00,8.33,8.4,8.33,8.33,18300,BTP,2026-05-25
2026-05-25 07:00:00,5.1,5.2,5.1,5.2,200,BTS,2026-05-25
2026-05-25 07:00:00,16.2,16.3,16.2,16.3,5500,BTU,2026-05-25
2026-05-25 07:00:00,26.1,26.4,25.9,26.1,98200,BVS,2026-05-25
2026-05-25 07:00:00,19.2,19.25,19.0,19.0,800,CCI,2026-05-25
2026-05-25 07:00:00,14.0,14.0,14.0,14.0,1100,CCR,2026-05-25
2026-05-25 07:00:00,29.0,29.5,29.0,29.5,1300,CDN,2026-05-25
2026-05-25 07:00:00,13.0,13.0,13.0,13.0,3100,CDP,2026-05-25
2026-05-25 07:00:00,9.9,9.9,9.9,9.9,2000,CIA,2026-05-25
2026-05-25 07:00:00,8.0,8.4,8.0,8.4,2000,CID,2026-05-25
2026-05-25 07:00:00,23.5,23.7,23.5,23.7,5400,CKD,2026-05-25
2026-05-25 07:00:00,26.2,26.5,26.1,26.3,43300,CLI,2026-05-25
2026-05-25 07:00:00,14.7,14.7,14.6,14.7,44600,CLX,2026-05-25
2026-05-25 07:00:00,18.8,18.9,18.8,18.9,600,CMM,2026-05-25
2026-05-25 07:00:00,75.0,79.9,75.0,77.9,18000,CMN,2026-05-25
2026-05-25 07:00:00,30.9,31.1,30.9,31.1,10100,CQN,2026-05-25
2026-05-25 07:00:00,7.74,8.0,7.35,7.94,525200,CRE,2026-05-25
2026-05-25 07:00:00,13.9,14.0,13.7,13.9,9100,CSC,2026-05-25
2026-05-25 07:00:00,11.4,11.6,11.35,11.6,251100,CSM,2026-05-25
2026-05-25 07:00:00,12.8,12.8,12.7,12.7,58200,CST,2026-05-25
2026-05-25 07:00:00,25.8,25.9,25.6,25.7,120800,CSV,2026-05-25
2026-05-25 07:00:00,35.15,35.25,34.8,34.8,4091100,CTG,2026-05-25
2026-05-25 07:00:00,20.55,20.65,20.3,20.35,311500,CTI,2026-05-25
2026-05-25 07:00:00,7.5,7.7,7.3,7.4,95000,CTP,2026-05-25
2026-05-25 07:00:00,92.7,92.8,89.6,92.0,676400,CTR,2026-05-25
2026-05-25 07:00:00,25.0,25.0,25.0,25.0,200,CTW,2026-05-25
2026-05-25 07:00:00,5.2,5.3,5.2,5.3,5600,CTX,2026-05-25
2026-05-25 07:00:00,25.7,26.05,25.7,26.05,2200,CVT,2026-05-25
2026-05-25 07:00:00,33.3,33.3,32.95,33.0,31500,D2D,2026-05-25
2026-05-25 07:00:00,8.25,8.25,8.25,8.25,100,DAT,2026-05-25
2026-05-25 07:00:00,21.95,22.25,21.95,21.95,1745600,DBC,2026-05-25
2026-05-25 07:00:00,50.5,50.5,50.0,50.2,21300,DBD,2026-05-25
2026-05-25 07:00:00,8.1,8.1,8.1,8.1,14000,DC1,2026-05-25
2026-05-25 07:00:00,39.0,39.3,38.5,38.5,1864400,DCL,2026-05-25
2026-05-25 07:00:00,48.6,49.2,48.15,48.5,1155200,DGC,2026-05-25
2026-05-25 07:00:00,40.85,41.1,40.6,41.0,531600,DGW,2026-05-25
2026-05-25 07:00:00,50.6,51.4,49.05,49.75,50100,DHA,2026-05-25
2026-05-25 07:00:00,11.3,11.3,11.1,11.1,23100,DHB,2026-05-25
2026-05-25 07:00:00,28.7,28.7,28.6,28.6,5300,DHD,2026-05-25
2026-05-25 07:00:00,6.78,6.78,6.7,6.7,3200,DHM,2026-05-25
2026-05-25 07:00:00,8.7,8.7,8.6,8.6,4100,DIH,2026-05-25
2026-05-25 07:00:00,2.67,2.68,2.63,2.63,517400,DLG,2026-05-25
2026-05-25 07:00:00,42.05,42.1,41.3,41.3,308000,DPR,2026-05-25
2026-05-25 07:00:00,2.26,2.26,2.17,2.17,232400,DRH,2026-05-25
2026-05-25 07:00:00,14.1,14.1,13.7,13.8,428300,DRI,2026-05-25
2026-05-25 07:00:00,12.85,13.0,12.8,12.85,21400,DSC,2026-05-25
2026-05-25 07:00:00,4.5,4.9,4.5,4.9,284300,DST,2026-05-25
2026-05-25 07:00:00,1.9,1.9,1.8,1.8,400,DTI,2026-05-25
2026-05-25 07:00:00,21.9,21.9,21.5,21.7,59400,DVN,2026-05-25
2026-05-25 07:00:00,2.2,2.3,2.2,2.2,7200,EIN,2026-05-25
2026-05-25 07:00:00,16.45,16.45,16.0,16.3,684700,ELC,2026-05-25
2026-05-25 07:00:00,6.0,6.06,5.98,6.0,182400,EVG,2026-05-25
2026-05-25 07:00:00,4.6,4.6,4.5,4.6,179900,EVS,2026-05-25
2026-05-25 07:00:00,3.2,3.23,3.18,3.18,44100,FCM,2026-05-25
2026-05-25 07:00:00,12.85,12.85,12.65,12.65,353600,FCN,2026-05-25
2026-05-25 07:00:00,23.9,23.9,22.3,22.3,1000,FDC,2026-05-25
2026-05-25 07:00:00,130.8,130.8,129.5,130.1,267600,FRT,2026-05-25
2026-05-25 07:00:00,13.8,13.8,13.6,13.7,25800,GDA,2026-05-25
2026-05-25 07:00:00,109.0,113.8,108.8,111.0,1100100,GEE,2026-05-25
2026-05-25 07:00:00,27.0,27.15,27.0,27.15,9100,GHC,2026-05-25
2026-05-25 07:00:00,4.8,4.8,4.8,4.8,500,GMC,2026-05-25
2026-05-25 07:00:00,27.1,27.1,27.1,27.1,100,GND,2026-05-25
2026-05-25 07:00:00,1.8,1.9,1.8,1.9,32300,GPC,2026-05-25
2026-05-25 07:00:00,30.3,30.3,30.3,30.3,300,GSM,2026-05-25
2026-05-25 07:00:00,11.1,11.25,11.0,11.15,30700,GSP,2026-05-25
2026-05-25 07:00:00,15.5,15.55,15.45,15.45,2449500,HAG,2026-05-25
2026-05-25 07:00:00,43.2,43.2,43.2,43.2,100,HAM,2026-05-25
2026-05-25 07:00:00,7.0,7.0,6.8,6.95,6000,HAP,2026-05-25
2026-05-25 07:00:00,4.9,5.6,4.9,5.6,200,HBH,2026-05-25
2026-05-25 07:00:00,24.1,24.1,24.1,24.1,100,HC3,2026-05-25
2026-05-25 07:00:00,6.49,6.59,6.44,6.59,205500,HCD,2026-05-25
2026-05-25 07:00:00,25.9,26.6,25.9,26.4,12112000,HDB,2026-05-25
2026-05-25 07:00:00,23.6,23.85,23.2,23.35,1342100,HDG,2026-05-25
2026-05-25 07:00:00,5.9,5.9,5.9,5.9,100,HEV,2026-05-25
2026-05-25 07:00:00,0.8,0.9,0.8,0.8,19000,HHG,2026-05-25
2026-05-25 07:00:00,4.35,4.45,4.23,4.27,632600,HID,2026-05-25
2026-05-25 07:00:00,8.2,8.3,8.2,8.3,2200,HIO,2026-05-25
2026-05-25 07:00:00,19.5,19.5,19.5,19.5,2000,HKT,2026-05-25
